Orthogroup	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	Sp7498_pacbio.protein
OG0004877	wa7733.asm1v1.ann1.run1_012973_1	g6485.t1
OG0004878	wa7733.asm1v1.ann1.run1_003166_1	g6488.t1
OG0004879	wa7733.asm1v1.ann1.run1_015111_1	g6489.t1
OG0004880	wa7733.asm1v1.ann1.run1_012967_1	g6490.t1
OG0004881	wa7733.asm1v1.ann1.run1_013995_1, wa7733.asm1v1.ann1.run1_013996_1	g6492.t1
OG0004882	wa7733.asm1v1.ann1.run1_014017_1	g6495.t1
OG0004883	wa7733.asm1v1.ann1.run1_010360_1	g6500.t1
OG0004884	wa7733.asm1v1.ann1.run1_004591_1	g6503.t1
OG0004885	wa7733.asm1v1.ann1.run1_010359_1	g6505.t1
OG0004886	wa7733.asm1v1.ann1.run1_010357_1	g6506.t1
OG0004887	wa7733.asm1v1.ann1.run1_010354_1	g6508.t1
OG0004888	wa7733.asm1v1.ann1.run1_012496_1	g6509.t1
OG0004889	wa7733.asm1v1.ann1.run1_012495_1	g6510.t1
OG0004890	wa7733.asm1v1.ann1.run1_010350_1	g6519.t1
OG0004891	wa7733.asm1v1.ann1.run1_013540_1	g6525.t1
OG0004892	wa7733.asm1v1.ann1.run1_006191_1	g6527.t1
OG0004893	wa7733.asm1v1.ann1.run1_006187_1	g6530.t1
OG0004894	wa7733.asm1v1.ann1.run1_006186_1	g6531.t1
OG0004895	wa7733.asm1v1.ann1.run1_013391_1	g6539.t1
OG0004896	wa7733.asm1v1.ann1.run1_008842_1	g6540.t1
OG0004897	wa7733.asm1v1.ann1.run1_008840_1	g6541.t1
OG0004898	wa7733.asm1v1.ann1.run1_008836_1	g6545.t1
OG0004899	wa7733.asm1v1.ann1.run1_008837_1	g6547.t1
OG0004900	wa7733.asm1v1.ann1.run1_008839_1	g6552.t1
OG0004901	wa7733.asm1v1.ann1.run1_008838_1	g6553.t1
OG0004902	wa7733.asm1v1.ann1.run1_008831_1	g6558.t1
OG0004903	wa7733.asm1v1.ann1.run1_008830_1	g6561.t1
OG0004905	wa7733.asm1v1.ann1.run1_008826_1	g6569.t1
OG0004907	wa7733.asm1v1.ann1.run1_008824_1	g6581.t1
OG0004908	wa7733.asm1v1.ann1.run1_008820_1	g6583.t1
OG0004909	wa7733.asm1v1.ann1.run1_014156_1	g6592.t1
OG0004910	wa7733.asm1v1.ann1.run1_013160_1	g6593.t1
OG0004911	wa7733.asm1v1.ann1.run1_013159_1	g6595.t1
OG0004912	wa7733.asm1v1.ann1.run1_013158_1	g6596.t1
OG0004913	wa7733.asm1v1.ann1.run1_013565_1	g6597.t1
OG0004914	wa7733.asm1v1.ann1.run1_015147_1	g6606.t1
OG0004915	wa7733.asm1v1.ann1.run1_013747_1	g6607.t1
OG0004916	wa7733.asm1v1.ann1.run1_013746_1	g6609.t1
OG0004917	wa7733.asm1v1.ann1.run1_009762_1	g6614.t1
OG0004918	wa7733.asm1v1.ann1.run1_009766_1	g6616.t1
OG0004919	wa7733.asm1v1.ann1.run1_009764_1	g6620.t1
OG0004920	wa7733.asm1v1.ann1.run1_009768_1	g6621.t1
OG0004921	wa7733.asm1v1.ann1.run1_009769_1	g6623.t1
OG0004922	wa7733.asm1v1.ann1.run1_009770_1	g6624.t1
OG0004923	wa7733.asm1v1.ann1.run1_009775_1	g6627.t1
OG0004924	wa7733.asm1v1.ann1.run1_009780_1	g6628.t1
OG0004925	wa7733.asm1v1.ann1.run1_009774_1	g6631.t1
OG0004926	wa7733.asm1v1.ann1.run1_011656_1	g6639.t1
OG0004927	wa7733.asm1v1.ann1.run1_011655_1	g6640.t1
OG0004928	wa7733.asm1v1.ann1.run1_011662_1	g6643.t1
OG0004929	wa7733.asm1v1.ann1.run1_009781_1	g6648.t1
OG0004930	wa7733.asm1v1.ann1.run1_009783_1	g6649.t1
OG0004931	wa7733.asm1v1.ann1.run1_010643_1	g6651.t1
OG0004932	wa7733.asm1v1.ann1.run1_010646_1	g6654.t1
OG0004933	wa7733.asm1v1.ann1.run1_010647_1	g6655.t1
OG0004934	wa7733.asm1v1.ann1.run1_010648_1	g6657.t1
OG0004935	wa7733.asm1v1.ann1.run1_010649_1	g6659.t1
OG0004936	wa7733.asm1v1.ann1.run1_010650_1	g6661.t1
OG0004937	wa7733.asm1v1.ann1.run1_010651_1	g6663.t1
OG0004938	wa7733.asm1v1.ann1.run1_013538_1	g6675.t1
OG0004939	wa7733.asm1v1.ann1.run1_013536_1	g6677.t1
OG0004940	wa7733.asm1v1.ann1.run1_010668_1	g6684.t1
OG0004941	wa7733.asm1v1.ann1.run1_010667_1	g6686.t1
OG0004942	wa7733.asm1v1.ann1.run1_010666_1	g6687.t1
OG0004943	wa7733.asm1v1.ann1.run1_010665_1	g6689.t1
OG0004944	wa7733.asm1v1.ann1.run1_010663_1	g6690.t1
OG0004945	wa7733.asm1v1.ann1.run1_009217_1	g6700.t1
OG0004946	wa7733.asm1v1.ann1.run1_009211_1	g6702.t1
OG0004947	wa7733.asm1v1.ann1.run1_009212_1	g6703.t1
OG0004948	wa7733.asm1v1.ann1.run1_009196_1	g6711.t1
OG0004949	wa7733.asm1v1.ann1.run1_009202_1	g6717.t1
OG0004950	wa7733.asm1v1.ann1.run1_009206_1	g6720.t1
OG0004951	wa7733.asm1v1.ann1.run1_009210_1	g6723.t1
OG0004952	wa7733.asm1v1.ann1.run1_009201_1	g6724.t1
OG0004953	wa7733.asm1v1.ann1.run1_007276_1	g6731.t1
OG0004954	wa7733.asm1v1.ann1.run1_007277_1	g6732.t1
OG0004955	wa7733.asm1v1.ann1.run1_007281_1	g6734.t1
OG0004956	wa7733.asm1v1.ann1.run1_007280_1	g6738.t1
OG0004957	wa7733.asm1v1.ann1.run1_007289_1	g6739.t1
OG0004958	wa7733.asm1v1.ann1.run1_007285_1	g6744.t1
OG0004959	wa7733.asm1v1.ann1.run1_007292_1	g6746.t1
OG0004960	wa7733.asm1v1.ann1.run1_007291_1	g6747.t1
OG0004961	wa7733.asm1v1.ann1.run1_007294_1	g6753.t1
OG0004962	wa7733.asm1v1.ann1.run1_009186_1	g6756.t1
OG0004963	wa7733.asm1v1.ann1.run1_007295_1	g6758.t1
OG0004964	wa7733.asm1v1.ann1.run1_007297_1	g6764.t1
OG0004965	wa7733.asm1v1.ann1.run1_007300_1	g6769.t1
OG0004966	wa7733.asm1v1.ann1.run1_007299_1	g6771.t1
OG0004967	wa7733.asm1v1.ann1.run1_011865_1	g6776.t1
OG0004968	wa7733.asm1v1.ann1.run1_011864_1	g6777.t1
OG0004969	wa7733.asm1v1.ann1.run1_011861_1	g6780.t1
OG0004970	wa7733.asm1v1.ann1.run1_011862_1	g6781.t1
OG0004971	wa7733.asm1v1.ann1.run1_001770_1	g6783.t1
OG0004972	wa7733.asm1v1.ann1.run1_007275_1	g6785.t1
OG0004973	wa7733.asm1v1.ann1.run1_009193_1	g6788.t1
OG0004974	wa7733.asm1v1.ann1.run1_009190_1	g6794.t1
OG0004975	wa7733.asm1v1.ann1.run1_011863_1	g6800.t1
OG0004976	wa7733.asm1v1.ann1.run1_011873_1	g6802.t1
OG0004977	wa7733.asm1v1.ann1.run1_007262_1	g6809.t1
OG0004979	wa7733.asm1v1.ann1.run1_007335_1	g6816.t1
OG0004980	wa7733.asm1v1.ann1.run1_007338_1	g6818.t1
OG0004981	wa7733.asm1v1.ann1.run1_007337_1	g6819.t1
OG0004982	wa7733.asm1v1.ann1.run1_007336_1	g6820.t1
OG0004983	wa7733.asm1v1.ann1.run1_013208_1	g6823.t1
OG0004984	wa7733.asm1v1.ann1.run1_013210_1	g6826.t1
OG0004985	wa7733.asm1v1.ann1.run1_013211_1	g6831.t1
OG0004986	wa7733.asm1v1.ann1.run1_007267_1	g6833.t1
OG0004987	wa7733.asm1v1.ann1.run1_007269_1	g6834.t1
OG0004988	wa7733.asm1v1.ann1.run1_007265_1	g6835.t1
OG0004989	wa7733.asm1v1.ann1.run1_007334_1	g6837.t1
OG0004990	wa7733.asm1v1.ann1.run1_007331_1	g6842.t1
OG0004991	wa7733.asm1v1.ann1.run1_007330_1	g6844.t1
OG0004992	wa7733.asm1v1.ann1.run1_007318_1	g6851.t1
OG0004993	wa7733.asm1v1.ann1.run1_007312_1	g6852.t1
OG0004994	wa7733.asm1v1.ann1.run1_007311_1	g6853.t1
OG0004995	wa7733.asm1v1.ann1.run1_007307_1	g6855.t1
OG0004996	wa7733.asm1v1.ann1.run1_011820_1	g6859.t1
OG0004997	wa7733.asm1v1.ann1.run1_011821_1	g6860.t1
OG0004998	wa7733.asm1v1.ann1.run1_011822_1	g6861.t1
OG0004999	wa7733.asm1v1.ann1.run1_012068_2	g6862.t1
OG0005000	wa7733.asm1v1.ann1.run1_012069_1	g6864.t1
OG0005001	wa7733.asm1v1.ann1.run1_012071_1	g6866.t1
OG0005002	wa7733.asm1v1.ann1.run1_007303_1	g6869.t1
OG0005003	wa7733.asm1v1.ann1.run1_007304_1	g6870.t1
OG0005004	wa7733.asm1v1.ann1.run1_004308_1	g6873.t1
OG0005005	wa7733.asm1v1.ann1.run1_004309_1	g6875.t1
OG0005006	wa7733.asm1v1.ann1.run1_004320_1	g6881.t1
OG0005007	wa7733.asm1v1.ann1.run1_004321_1	g6884.t1
OG0005008	wa7733.asm1v1.ann1.run1_004318_1, wa7733.asm1v1.ann1.run1_004317_1	g6888.t1
OG0005009	wa7733.asm1v1.ann1.run1_004316_1	g6889.t1
OG0005010	wa7733.asm1v1.ann1.run1_004324_1	g6891.t1
OG0005011	wa7733.asm1v1.ann1.run1_012036_1	g6898.t1
OG0005012	wa7733.asm1v1.ann1.run1_012034_1	g6903.t1
OG0005013	wa7733.asm1v1.ann1.run1_012033_1	g6904.t1
OG0005014	wa7733.asm1v1.ann1.run1_011745_1	g6905.t1
OG0005015	wa7733.asm1v1.ann1.run1_011752_1	g6908.t1
OG0005016	wa7733.asm1v1.ann1.run1_011747_1	g6910.t1
OG0005017	wa7733.asm1v1.ann1.run1_011748_1	g6911.t1
OG0005018	wa7733.asm1v1.ann1.run1_011744_1	g6916.t1
OG0005019	wa7733.asm1v1.ann1.run1_012631_1	g6920.t1
OG0005020	wa7733.asm1v1.ann1.run1_012630_1	g6921.t1
OG0005021	wa7733.asm1v1.ann1.run1_012629_1	g6922.t1
OG0005022	wa7733.asm1v1.ann1.run1_004329_1	g6924.t1
OG0005023	wa7733.asm1v1.ann1.run1_004330_1	g6925.t1
OG0005024	wa7733.asm1v1.ann1.run1_004334_1	g6926.t1
OG0005025	wa7733.asm1v1.ann1.run1_004333_1, wa7733.asm1v1.ann1.run1_004333_2	g6927.t1
OG0005026	wa7733.asm1v1.ann1.run1_004332_1	g6929.t1
OG0005027	wa7733.asm1v1.ann1.run1_004331_1	g6930.t1
OG0005028	wa7733.asm1v1.ann1.run1_004336_1	g6932.t1
OG0005029	wa7733.asm1v1.ann1.run1_014583_1	g6934.t1
OG0005030	wa7733.asm1v1.ann1.run1_004340_1	g6939.t1
OG0005031	wa7733.asm1v1.ann1.run1_004346_1	g6950.t1
OG0005032	wa7733.asm1v1.ann1.run1_004349_1	g6953.t1
OG0005033	wa7733.asm1v1.ann1.run1_004356_1	g6966.t1
OG0005034	wa7733.asm1v1.ann1.run1_004358_1	g6967.t1
OG0005035	wa7733.asm1v1.ann1.run1_004355_1	g6972.t1
OG0005036	wa7733.asm1v1.ann1.run1_004362_1	g6974.t1
OG0005037	wa7733.asm1v1.ann1.run1_004363_1	g6977.t1
OG0005038	wa7733.asm1v1.ann1.run1_004366_1	g6980.t1
OG0005040	wa7733.asm1v1.ann1.run1_012083_1	g6982.t1
OG0005041	wa7733.asm1v1.ann1.run1_012086_1	g6991.t1
OG0005042	wa7733.asm1v1.ann1.run1_004368_1	g7000.t1
OG0005044	wa7733.asm1v1.ann1.run1_009338_1	g7004.t1
OG0005045	wa7733.asm1v1.ann1.run1_009339_1	g7005.t1
OG0005046	wa7733.asm1v1.ann1.run1_009340_1	g7008.t1
OG0005047	wa7733.asm1v1.ann1.run1_009343_1	g7010.t1
OG0005048	wa7733.asm1v1.ann1.run1_009346_1	g7014.t1
OG0005049	wa7733.asm1v1.ann1.run1_009347_1	g7015.t1
OG0005050	wa7733.asm1v1.ann1.run1_009350_1	g7016.t1
OG0005051	wa7733.asm1v1.ann1.run1_009352_1	g7017.t1
OG0005052	wa7733.asm1v1.ann1.run1_009354_1	g7022.t1
OG0005053	wa7733.asm1v1.ann1.run1_009357_1	g7025.t1
OG0005054	wa7733.asm1v1.ann1.run1_009359_1	g7028.t1
OG0005055	wa7733.asm1v1.ann1.run1_009363_1	g7031.t1
OG0005056	wa7733.asm1v1.ann1.run1_009364_1	g7035.t1
OG0005057	wa7733.asm1v1.ann1.run1_011129_1	g7044.t1
OG0005058	wa7733.asm1v1.ann1.run1_011134_1	g7049.t1
OG0005059	wa7733.asm1v1.ann1.run1_010634_1	g7086.t1, g7117.t1
OG0005060	wa7733.asm1v1.ann1.run1_000346_1, wa7733.asm1v1.ann1.run1_000345_1	g7108.t1
OG0005061	wa7733.asm1v1.ann1.run1_009494_1	g7112.t1
OG0005062	wa7733.asm1v1.ann1.run1_010629_1	g7133.t1
OG0005063	wa7733.asm1v1.ann1.run1_010630_1	g7134.t1
OG0005064	wa7733.asm1v1.ann1.run1_009037_1	g7135.t1
OG0005065	wa7733.asm1v1.ann1.run1_010622_1	g7137.t1
OG0005066	wa7733.asm1v1.ann1.run1_010627_1	g7146.t1
OG0005067	wa7733.asm1v1.ann1.run1_005293_1	g7148.t1
OG0005068	wa7733.asm1v1.ann1.run1_005662_1	g7156.t1
OG0005069	wa7733.asm1v1.ann1.run1_011708_1	g13696.t1, g7158.t1
OG0005070	wa7733.asm1v1.ann1.run1_005297_1	g7160.t1
OG0005071	wa7733.asm1v1.ann1.run1_005296_1	g7161.t1
OG0005072	wa7733.asm1v1.ann1.run1_005304_1	g7169.t1
OG0005073	wa7733.asm1v1.ann1.run1_005302_1	g7172.t1
OG0005074	wa7733.asm1v1.ann1.run1_005308_1	g7179.t1
OG0005075	wa7733.asm1v1.ann1.run1_005307_1	g7181.t1
OG0005076	wa7733.asm1v1.ann1.run1_014324_1	g7186.t1
OG0005077	wa7733.asm1v1.ann1.run1_005312_1	g7190.t1
OG0005078	wa7733.asm1v1.ann1.run1_013648_1	g7191.t1
OG0005079	wa7733.asm1v1.ann1.run1_005313_1	g7194.t1
OG0005080	wa7733.asm1v1.ann1.run1_005317_1	g7199.t1
OG0005081	wa7733.asm1v1.ann1.run1_005329_1	g7201.t1
OG0005082	wa7733.asm1v1.ann1.run1_005328_1	g7203.t1
OG0005083	wa7733.asm1v1.ann1.run1_005320_1	g7204.t1
OG0005084	wa7733.asm1v1.ann1.run1_005325_1	g7210.t1
OG0005085	wa7733.asm1v1.ann1.run1_005327_1	g7211.t1
OG0005086	wa7733.asm1v1.ann1.run1_005318_1	g7212.t1
OG0005087	wa7733.asm1v1.ann1.run1_005331_1	g7214.t1
OG0005088	wa7733.asm1v1.ann1.run1_005341_1	g7215.t1
OG0005089	wa7733.asm1v1.ann1.run1_005338_1	g7220.t1
OG0005090	wa7733.asm1v1.ann1.run1_005343_1	g7222.t1
OG0005091	wa7733.asm1v1.ann1.run1_005342_1	g7223.t1
OG0005092	wa7733.asm1v1.ann1.run1_005339_1	g7228.t1
OG0005093	wa7733.asm1v1.ann1.run1_005335_1	g7234.t1
OG0005094	wa7733.asm1v1.ann1.run1_005334_1	g7235.t1
OG0005095	wa7733.asm1v1.ann1.run1_005333_1	g7238.t1
OG0005096	wa7733.asm1v1.ann1.run1_014561_1	g7246.t1
OG0005097	wa7733.asm1v1.ann1.run1_014954_1	g7262.t1
OG0005098	wa7733.asm1v1.ann1.run1_011282_1	g7263.t1
OG0005099	wa7733.asm1v1.ann1.run1_011277_1	g7266.t1
OG0005100	wa7733.asm1v1.ann1.run1_011276_1	g7267.t1
OG0005101	wa7733.asm1v1.ann1.run1_011275_1	g7268.t1
OG0005102	wa7733.asm1v1.ann1.run1_004514_1	g7269.t1
OG0005103	wa7733.asm1v1.ann1.run1_011274_1	g7270.t1
OG0005104	wa7733.asm1v1.ann1.run1_011272_1	g7277.t1
OG0005105	wa7733.asm1v1.ann1.run1_011271_1	g7278.t1
OG0005106	wa7733.asm1v1.ann1.run1_011826_1	g7279.t1
OG0005107	wa7733.asm1v1.ann1.run1_011827_1	g7280.t1
OG0005108	wa7733.asm1v1.ann1.run1_011828_1	g7281.t1
OG0005109	wa7733.asm1v1.ann1.run1_012481_1	g7282.t1
OG0005110	wa7733.asm1v1.ann1.run1_013118_1	g7288.t1
OG0005111	wa7733.asm1v1.ann1.run1_012485_1	g7296.t1, g7297.t1
OG0005112	wa7733.asm1v1.ann1.run1_012357_1	g7299.t1
OG0005113	wa7733.asm1v1.ann1.run1_012359_1	g7300.t1
OG0005114	wa7733.asm1v1.ann1.run1_010892_1	g7307.t1
OG0005115	wa7733.asm1v1.ann1.run1_011444_1	g7314.t1
OG0005116	wa7733.asm1v1.ann1.run1_012365_1	g7316.t1
OG0005117	wa7733.asm1v1.ann1.run1_012363_1	g7317.t1
OG0005118	wa7733.asm1v1.ann1.run1_011442_1	g7321.t1
OG0005119	wa7733.asm1v1.ann1.run1_011443_1	g7325.t1
OG0005120	wa7733.asm1v1.ann1.run1_011439_1	g7329.t1
OG0005121	wa7733.asm1v1.ann1.run1_011438_1	g7330.t1
OG0005122	wa7733.asm1v1.ann1.run1_011437_1	g7332.t1
OG0005123	wa7733.asm1v1.ann1.run1_012676_1	g7333.t1
OG0005124	wa7733.asm1v1.ann1.run1_012675_1	g7334.t1
OG0005125	wa7733.asm1v1.ann1.run1_012674_1	g7335.t1
OG0005126	wa7733.asm1v1.ann1.run1_008201_1	g7345.t1
OG0005127	wa7733.asm1v1.ann1.run1_008202_1	g7348.t1
OG0005128	wa7733.asm1v1.ann1.run1_008205_1	g7350.t1
OG0005129	wa7733.asm1v1.ann1.run1_008211_1	g7354.t1
OG0005130	wa7733.asm1v1.ann1.run1_008212_1	g7357.t1
OG0005131	wa7733.asm1v1.ann1.run1_008213_1	g7358.t1
OG0005132	wa7733.asm1v1.ann1.run1_008214_1	g7360.t1
OG0005133	wa7733.asm1v1.ann1.run1_008218_1	g7365.t1
OG0005134	wa7733.asm1v1.ann1.run1_008219_1	g7367.t1
OG0005135	wa7733.asm1v1.ann1.run1_008223_1	g7369.t1
OG0005136	wa7733.asm1v1.ann1.run1_008224_1	g7370.t1
OG0005137	wa7733.asm1v1.ann1.run1_008225_1	g7373.t1
OG0005138	wa7733.asm1v1.ann1.run1_010889_1	g7374.t1
OG0005139	wa7733.asm1v1.ann1.run1_011381_1	g7379.t1
OG0005140	wa7733.asm1v1.ann1.run1_011377_1	g7384.t1
OG0005141	wa7733.asm1v1.ann1.run1_010874_1	g7385.t1
OG0005142	wa7733.asm1v1.ann1.run1_010875_1	g7386.t1
OG0005143	wa7733.asm1v1.ann1.run1_010876_1	g7387.t1
OG0005144	wa7733.asm1v1.ann1.run1_010879_1	g7393.t1
OG0005145	wa7733.asm1v1.ann1.run1_010880_1	g7395.t1
OG0005146	wa7733.asm1v1.ann1.run1_010881_1	g7396.t1
OG0005147	wa7733.asm1v1.ann1.run1_010883_1	g7400.t1
OG0005148	wa7733.asm1v1.ann1.run1_010884_1	g7401.t1
OG0005149	wa7733.asm1v1.ann1.run1_011383_1	g7404.t1
OG0005150	wa7733.asm1v1.ann1.run1_011364_1	g7408.t1
OG0005151	wa7733.asm1v1.ann1.run1_011365_1	g7409.t1
OG0005152	wa7733.asm1v1.ann1.run1_011367_1	g7411.t1
OG0005153	wa7733.asm1v1.ann1.run1_011368_1	g7412.t1
OG0005154	wa7733.asm1v1.ann1.run1_011371_1	g7413.t1
OG0005155	wa7733.asm1v1.ann1.run1_011373_1	g7416.t1
OG0005158	wa7733.asm1v1.ann1.run1_012751_1	g7441.t1
OG0005159	wa7733.asm1v1.ann1.run1_012747_1	g7450.t1
OG0005160	wa7733.asm1v1.ann1.run1_012982_1	g7451.t1
OG0005161	wa7733.asm1v1.ann1.run1_012984_1	g7454.t1
OG0005162	wa7733.asm1v1.ann1.run1_011181_1	g7458.t1
OG0005163	wa7733.asm1v1.ann1.run1_011180_1	g7459.t1
OG0005165	wa7733.asm1v1.ann1.run1_011593_1	g7466.t1
OG0005166	wa7733.asm1v1.ann1.run1_011591_1	g7468.t1
OG0005167	wa7733.asm1v1.ann1.run1_011590_1	g7470.t1
OG0005168	wa7733.asm1v1.ann1.run1_011584_1	g7476.t1
OG0005169	wa7733.asm1v1.ann1.run1_013634_1	g7477.t1
OG0005170	wa7733.asm1v1.ann1.run1_012852_1	g7478.t1
OG0005171	wa7733.asm1v1.ann1.run1_012854_1	g7479.t1
OG0005172	wa7733.asm1v1.ann1.run1_012856_1	g7480.t1
OG0005173	wa7733.asm1v1.ann1.run1_011595_1	g7493.t1
OG0005174	wa7733.asm1v1.ann1.run1_011175_1	g7501.t1
OG0005175	wa7733.asm1v1.ann1.run1_011171_1	g7503.t1
OG0005176	wa7733.asm1v1.ann1.run1_011170_1	g7504.t1
OG0005177	wa7733.asm1v1.ann1.run1_014823_1	g7505.t1
OG0005178	wa7733.asm1v1.ann1.run1_011176_1	g7509.t1
OG0005179	wa7733.asm1v1.ann1.run1_011596_1	g7510.t1
OG0005180	wa7733.asm1v1.ann1.run1_009817_1	g7518.t1
OG0005181	wa7733.asm1v1.ann1.run1_009834_1	g7525.t1
OG0005182	wa7733.asm1v1.ann1.run1_009832_1	g7527.t1
OG0005183	wa7733.asm1v1.ann1.run1_009830_1	g7532.t1
OG0005184	wa7733.asm1v1.ann1.run1_009828_1	g7533.t1
OG0005185	wa7733.asm1v1.ann1.run1_009822_1	g7536.t1
OG0005186	wa7733.asm1v1.ann1.run1_009823_1	g7537.t1
OG0005187	wa7733.asm1v1.ann1.run1_009824_1	g7538.t1
OG0005188	wa7733.asm1v1.ann1.run1_009821_1	g7545.t1
OG0005189	wa7733.asm1v1.ann1.run1_009820_1	g7546.t1
OG0005190	wa7733.asm1v1.ann1.run1_008301_1	g7550.t1
OG0005191	wa7733.asm1v1.ann1.run1_008303_1	g7553.t1
OG0005192	wa7733.asm1v1.ann1.run1_008304_1	g7561.t1
OG0005193	wa7733.asm1v1.ann1.run1_008308_1	g7570.t1
OG0005194	wa7733.asm1v1.ann1.run1_008310_1	g7574.t1
OG0005195	wa7733.asm1v1.ann1.run1_008312_1	g7581.t1
OG0005196	wa7733.asm1v1.ann1.run1_008313_1	g7582.t1
OG0005197	wa7733.asm1v1.ann1.run1_008314_1	g7584.t1
OG0005198	wa7733.asm1v1.ann1.run1_013636_1	g7588.t1
OG0005199	wa7733.asm1v1.ann1.run1_008317_1	g7589.t1
OG0005200	wa7733.asm1v1.ann1.run1_008320_1	g7590.t1
OG0005201	wa7733.asm1v1.ann1.run1_008322_1	g7593.t1
OG0005202	wa7733.asm1v1.ann1.run1_008324_1	g7594.t1
OG0005203	wa7733.asm1v1.ann1.run1_008325_1	g7596.t1
OG0005204	wa7733.asm1v1.ann1.run1_011237_1	g7597.t1
OG0005205	wa7733.asm1v1.ann1.run1_011236_1	g7599.t1
OG0005206	wa7733.asm1v1.ann1.run1_011234_1	g7601.t1
OG0005207	wa7733.asm1v1.ann1.run1_011232_1	g7606.t1
OG0005208	wa7733.asm1v1.ann1.run1_011230_1	g7608.t1
OG0005209	wa7733.asm1v1.ann1.run1_011228_1	g7612.t1
OG0005210	wa7733.asm1v1.ann1.run1_011725_1	g7615.t1
OG0005211	wa7733.asm1v1.ann1.run1_011726_1	g7616.t1
OG0005212	wa7733.asm1v1.ann1.run1_011728_1	g7618.t1
OG0005213	wa7733.asm1v1.ann1.run1_011733_1	g7623.t1
OG0005214	wa7733.asm1v1.ann1.run1_011734_1	g7624.t1
OG0005216	wa7733.asm1v1.ann1.run1_013333_1	g7634.t1
OG0005217	wa7733.asm1v1.ann1.run1_014575_1	g7639.t1
OG0005218	wa7733.asm1v1.ann1.run1_013331_1	g7651.t1
OG0005219	wa7733.asm1v1.ann1.run1_013330_1	g7652.t1
OG0005220	wa7733.asm1v1.ann1.run1_013329_1	g7654.t1
OG0005221	wa7733.asm1v1.ann1.run1_014252_1	g7655.t1
OG0005222	wa7733.asm1v1.ann1.run1_012929_1	g7657.t1
OG0005223	wa7733.asm1v1.ann1.run1_012928_1	g7658.t1
OG0005224	wa7733.asm1v1.ann1.run1_012927_1	g7659.t1
OG0005225	wa7733.asm1v1.ann1.run1_011912_1	g7662.t1
OG0005226	wa7733.asm1v1.ann1.run1_011111_1	g7665.t1
OG0005227	wa7733.asm1v1.ann1.run1_011909_1	g7677.t1
OG0005228	wa7733.asm1v1.ann1.run1_011907_1	g7678.t1
OG0005229	wa7733.asm1v1.ann1.run1_011906_1	g7679.t1
OG0005230	wa7733.asm1v1.ann1.run1_012932_1	g7682.t1
OG0005231	wa7733.asm1v1.ann1.run1_014501_1	g7685.t1
OG0005232	wa7733.asm1v1.ann1.run1_014502_1	g7686.t1
OG0005233	wa7733.asm1v1.ann1.run1_011095_1	g7688.t1
OG0005234	wa7733.asm1v1.ann1.run1_011098_1	g7691.t1
OG0005235	wa7733.asm1v1.ann1.run1_011103_1	g7692.t1
OG0005236	wa7733.asm1v1.ann1.run1_011104_1	g7693.t1
OG0005237	wa7733.asm1v1.ann1.run1_004106_1	g7694.t1
OG0005238	wa7733.asm1v1.ann1.run1_013313_1	g7701.t1
OG0005239	wa7733.asm1v1.ann1.run1_009449_1	g7724.t1
OG0005240	wa7733.asm1v1.ann1.run1_009447_1	g7729.t1
OG0005241	wa7733.asm1v1.ann1.run1_009441_1	g7730.t1, g7731.t1
OG0005242	wa7733.asm1v1.ann1.run1_009442_1	g7733.t1
OG0005243	wa7733.asm1v1.ann1.run1_009444_1	g7745.t1
OG0005244	wa7733.asm1v1.ann1.run1_009446_1	g7747.t1
OG0005245	wa7733.asm1v1.ann1.run1_001585_1	g7750.t1
OG0005246	wa7733.asm1v1.ann1.run1_009439_1	g7751.t1
OG0005247	wa7733.asm1v1.ann1.run1_012287_1	g7758.t1
OG0005248	wa7733.asm1v1.ann1.run1_009451_1	g7761.t1
OG0005249	wa7733.asm1v1.ann1.run1_009452_1	g7762.t1
OG0005250	wa7733.asm1v1.ann1.run1_009453_1	g7763.t1
OG0005251	wa7733.asm1v1.ann1.run1_009457_1	g7766.t1
OG0005252	wa7733.asm1v1.ann1.run1_009458_1	g7769.t1
OG0005253	wa7733.asm1v1.ann1.run1_010771_1	g7774.t1
OG0005254	wa7733.asm1v1.ann1.run1_010763_1	g7775.t1
OG0005255	wa7733.asm1v1.ann1.run1_012894_1	g7793.t1
OG0005257	wa7733.asm1v1.ann1.run1_014346_1	g7799.t1
OG0005258	wa7733.asm1v1.ann1.run1_013951_2	g7802.t1
OG0005259	wa7733.asm1v1.ann1.run1_008323_1	g7805.t1
OG0005260	wa7733.asm1v1.ann1.run1_001474_1	g7807.t1
OG0005261	wa7733.asm1v1.ann1.run1_010692_1	g7808.t1
OG0005262	wa7733.asm1v1.ann1.run1_009464_1	g7816.t1
OG0005263	wa7733.asm1v1.ann1.run1_006846_1	g7827.t1
OG0005264	wa7733.asm1v1.ann1.run1_006845_1	g7828.t1
OG0005265	wa7733.asm1v1.ann1.run1_013726_1	g7833.t1
OG0005266	wa7733.asm1v1.ann1.run1_014316_1	g7837.t1
OG0005267	wa7733.asm1v1.ann1.run1_010776_1	g7838.t1
OG0005268	wa7733.asm1v1.ann1.run1_010775_1	g7839.t1
OG0005269	wa7733.asm1v1.ann1.run1_006855_1	g7843.t1
OG0005270	wa7733.asm1v1.ann1.run1_006853_1	g7845.t1
